BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#25'
	and p_type not like 'LARGE BURNISHED%'
	and p_size in (15, 25, 2, 16, 37, 21, 3, 6)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
 Brand#42   | ECONOMY ANODIZED STEEL    |     16 |          552
 Brand#42   | PROMO POLISHED BRASS      |     37 |          552
 Brand#51   | MEDIUM BRUSHED STEEL      |      3 |          552
 Brand#51   | STANDARD BRUSHED BRASS    |     16 |          552
 Brand#53   | SMALL BRUSHED NICKEL      |      3 |          552
 Brand#54   | ECONOMY PLATED BRASS      |     25 |          552
 Brand#54   | MEDIUM BRUSHED STEEL      |     37 |          552
 Brand#54   | PROMO BURNISHED COPPER    |     15 |          552
 Brand#43   | STANDARD ANODIZED NICKEL  |      2 |          551
 Brand#22   | PROMO BURNISHED NICKEL    |     16 |          550
 Brand#51   | MEDIUM POLISHED BRASS     |      3 |          550
 Brand#23   | SMALL ANODIZED STEEL      |      3 |          548
 Brand#24   | ECONOMY BRUSHED BRASS     |     21 |          548
 Brand#24   | MEDIUM BURNISHED TIN      |     21 |          548
 Brand#34   | LARGE PLATED COPPER       |     21 |          548
 Brand#35   | LARGE BRUSHED TIN         |      6 |          548
 Brand#41   | STANDARD PLATED BRASS     |     16 |          548
 Brand#44   | SMALL POLISHED COPPER     |     25 |          548
 Brand#53   | STANDARD POLISHED TIN     |     37 |          548
 Brand#12   | MEDIUM BRUSHED COPPER     |     16 |          547
 Brand#22   | ECONOMY POLISHED BRASS    |     21 |          547
 Brand#22   | MEDIUM ANODIZED NICKEL    |      3 |          547
 Brand#24   | PROMO POLISHED TIN        |     16 |          547
 Brand#32   | PROMO PLATED NICKEL       |     21 |          547
 Brand#45   | ECONOMY PLATED COPPER     |     25 |          547
 Brand#55   | ECONOMY PLATED STEEL      |     15 |          546
 Brand#12   | MEDIUM POLISHED NICKEL    |     25 |          544
 Brand#14   | PROMO BURNISHED BRASS     |     15 |          544
 Brand#21   | PROMO BURNISHED STEEL     |     25 |          544
 Brand#22   | MEDIUM PLATED BRASS       |     16 |          544
 Brand#24   | ECONOMY BRUSHED COPPER    |     16 |          544
 Brand#24   | MEDIUM BRUSHED BRASS      |     21 |          544
 Brand#31   | MEDIUM BURNISHED TIN      |      2 |          544
 Brand#32   | SMALL BRUSHED NICKEL      |      3 |          544
 Brand#32   | STANDARD ANODIZED STEEL   |     21 |          544
 Brand#33   | ECONOMY PLATED NICKEL     |      2 |          544
 Brand#35   | LARGE BRUSHED COPPER      |     25 |          544
 Brand#41   | SMALL BURNISHED STEEL     |      2 |          544
 Brand#43   | SMALL POLISHED COPPER     |     37 |          544
 Brand#51   | PROMO POLISHED NICKEL     |      3 |          544
 Brand#21   | LARGE ANODIZED STEEL      |      6 |          543
 Brand#23   | MEDIUM POLISHED COPPER    |     15 |          543
 Brand#31   | SMALL PLATED STEEL        |     15 |          543
 Brand#32   | PROMO BURNISHED NICKEL    |     15 |          543
 Brand#44   | LARGE BRUSHED COPPER      |      6 |          543
 Brand#55   | LARGE POLISHED STEEL      |     25 |          542
 Brand#21   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#22   | MEDIUM BURNISHED NICKEL   |      3 |          540
 Brand#23   | PROMO PLATED TIN          |      2 |          540
 Brand#24   | ECONOMY BURNISHED STEEL   |     15 |          540
 Brand#24   | MEDIUM BURNISHED STEEL    |     37 |          540
 Brand#31   | ECONOMY PLATED TIN        |      2 |          540
 Brand#31   | MEDIUM BURNISHED STEEL    |     15 |          540
 Brand#41   | ECONOMY BRUSHED TIN       |     25 |          540
 Brand#41   | MEDIUM BRUSHED NICKEL     |      2 |          540
 Brand#41   | STANDARD BRUSHED TIN      |     16 |          540
 Brand#43   | STANDARD BURNISHED BRASS  |      3 |          540
 Brand#44   | STANDARD POLISHED BRASS   |     16 |          540
 Brand#51   | ECONOMY PLATED BRASS      |     21 |          540
 Brand#54   | ECONOMY BRUSHED BRASS     |      6 |          540
 Brand#54   | SMALL PLATED TIN          |      2 |          540
 Brand#55   | MEDIUM POLISHED COPPER    |      2 |          540
 Brand#11   | ECONOMY PLATED STEEL      |     15 |          539
 Brand#13   | ECONOMY PLATED TIN        |      2 |          539
 Brand#15   | MEDIUM BRUSHED TIN        |      2 |          539
 Brand#31   | MEDIUM ANODIZED TIN       |     15 |          539
 Brand#41   | PROMO BURNISHED NICKEL    |     25 |          539
 Brand#42   | SMALL ANODIZED BRASS      |      3 |          539
 Brand#42   | STANDARD PLATED COPPER    |     15 |          539
 Brand#51   | LARGE ANODIZED TIN        |     25 |          539
 Brand#31   | LARGE POLISHED COPPER     |     25 |          537
 Brand#14   | PROMO ANODIZED TIN        |      3 |          536
 Brand#15   | SMALL PLATED STEEL        |     37 |          536
 Brand#23   | MEDIUM BURNISHED TIN      |     16 |          536
 Brand#24   | SMALL ANODIZED STEEL      |     16 |          536
 Brand#32   | STANDARD BRUSHED BRASS    |     16 |          536
 Brand#33   | ECONOMY BRUSHED NICKEL    |     21 |          536
 Brand#35   | ECONOMY ANODIZED BRASS    |      3 |          536
 Brand#43   | PROMO PLATED TIN          |     15 |          536
 Brand#44   | SMALL PLATED NICKEL       |     21 |          536
 Brand#45   | SMALL ANODIZED STEEL      |     16 |          536
 Brand#53   | PROMO PLATED BRASS        |     15 |          536
 Brand#54   | PROMO BURNISHED COPPER    |      2 |          536
 Brand#54   | STANDARD BRUSHED BRASS    |      6 |          536
 Brand#11   | ECONOMY BURNISHED STEEL   |     16 |          535
 Brand#12   | PROMO POLISHED TIN        |      6 |          535
 Brand#21   | STANDARD ANODIZED BRASS   |     21 |          535
 Brand#52   | PROMO POLISHED STEEL      |      3 |          535
 Brand#52   | STANDARD BRUSHED NICKEL   |     21 |          535
 Brand#53   | ECONOMY BURNISHED NICKEL  |      6 |          535
 Brand#12   | PROMO POLISHED BRASS      |     21 |          532
 Brand#12   | SMALL BRUSHED BRASS       |      3 |          532
 Brand#13   | MEDIUM ANODIZED TIN       |     25 |          532
 Brand#13   | STANDARD BURNISHED NICKEL |      6 |          532
 Brand#14   | STANDARD POLISHED BRASS   |      3 |          532
 Brand#21   | MEDIUM POLISHED STEEL     |     37 |          532
 Brand#21   | SMALL BRUSHED BRASS       |      6 |          532
 Brand#22   | MEDIUM BURNISHED BRASS    |     25 |          532
 Brand#24   | MEDIUM BURNISHED BRASS    |      2 |          532
 Brand#31   | MEDIUM ANODIZED TIN       |      6 |          532
 Brand#31   | MEDIUM BRUSHED BRASS      |      2 |          532
 Brand#31   | STANDARD POLISHED STEEL   |     37 |          532
 Brand#32   | MEDIUM BRUSHED NICKEL     |     15 |          532
 Brand#34   | ECONOMY PLATED BRASS      |      2 |          532
 Brand#34   | SMALL ANODIZED COPPER     |      2 |          532
 Brand#35   | ECONOMY POLISHED TIN      |     15 |          532
 Brand#35   | PROMO POLISHED BRASS      |     25 |          532
 Brand#35   | SMALL PLATED STEEL        |      3 |          532
 Brand#35   | SMALL PLATED TIN          |     15 |          532
 Brand#42   | STANDARD ANODIZED TIN     |      2 |          532
 Brand#43   | MEDIUM BRUSHED TIN        |      2 |          532
 Brand#43   | PROMO ANODIZED COPPER     |     25 |          532
 Brand#43   | STANDARD ANODIZED STEEL   |      3 |          532
 Brand#45   | STANDARD BRUSHED STEEL    |      2 |          532
 Brand#51   | PROMO ANODIZED COPPER     |     15 |          532
 Brand#52   | MEDIUM BRUSHED COPPER     |     25 |          532
 Brand#52   | MEDIUM BURNISHED COPPER   |      3 |          532
 Brand#53   | LARGE ANODIZED COPPER     |     37 |          532
 Brand#53   | MEDIUM BRUSHED NICKEL     |     16 |          532
 Brand#55   | ECONOMY BURNISHED NICKEL  |     15 |          532
 Brand#55   | ECONOMY PLATED NICKEL     |     37 |          532
 Brand#55   | STANDARD POLISHED COPPER  |     21 |          532
 Brand#12   | ECONOMY PLATED STEEL      |     37 |          531
 Brand#14   | PROMO POLISHED BRASS      |      3 |          531
 Brand#23   | ECONOMY POLISHED BRASS    |     15 |          531
 Brand#23   | SMALL ANODIZED TIN        |     37 |          531
 Brand#42   | ECONOMY BURNISHED BRASS   |     15 |          531
 Brand#42   | MEDIUM PLATED STEEL       |      3 |          531
 Brand#53   | MEDIUM ANODIZED BRASS     |     16 |          531
 Brand#55   | LARGE BRUSHED NICKEL      |      3 |          531
 Brand#45   | LARGE ANODIZED NICKEL     |      2 |          530
 Brand#13   | PROMO PLATED STEEL        |     16 |          528
 Brand#15   | ECONOMY BURNISHED STEEL   |     15 |          528
 Brand#15   | STANDARD BURNISHED STEEL  |      6 |          528
 Brand#21   | ECONOMY BRUSHED COPPER    |      2 |          528
 Brand#21   | ECONOMY POLISHED STEEL    |     15 |          528
 Brand#21   | LARGE BRUSHED NICKEL      |      3 |          528
 Brand#22   | STANDARD PLATED NICKEL    |     21 |          528
 Brand#31   | MEDIUM BURNISHED BRASS    |      6 |          528
 Brand#32   | ECONOMY BRUSHED STEEL     |     37 |          528
 Brand#32   | ECONOMY BURNISHED TIN     |     16 |          528
 Brand#33   | PROMO BRUSHED COPPER      |      6 |          528
 Brand#33   | PROMO PLATED BRASS        |      6 |          528
 Brand#34   | MEDIUM ANODIZED NICKEL    |     37 |          528
 Brand#35   | MEDIUM POLISHED STEEL     |     25 |          528
 Brand#42   | ECONOMY POLISHED NICKEL   |      3 |          528
 Brand#43   | SMALL BURNISHED STEEL     |     15 |          528
 Brand#44   | ECONOMY PLATED STEEL      |     37 |          528
 Brand#44   | LARGE BRUSHED BRASS       |     37 |          528
 Brand#44   | SMALL BURNISHED BRASS     |     25 |          528
 Brand#51   | SMALL PLATED STEEL        |     25 |          528
 Brand#51   | STANDARD PLATED BRASS     |     16 |          528
 Brand#54   | LARGE POLISHED NICKEL     |     37 |          528
 Brand#54   | PROMO ANODIZED STEEL      |     37 |          528
 Brand#55   | ECONOMY BURNISHED BRASS   |     37 |          528
 Brand#12   | ECONOMY BRUSHED BRASS     |     15 |          527
 Brand#12   | STANDARD PLATED STEEL     |      6 |          527
 Brand#13   | LARGE BRUSHED TIN         |      2 |          527
 Brand#13   | LARGE PLATED STEEL        |      3 |          527
 Brand#13   | MEDIUM ANODIZED TIN       |     21 |          527
 Brand#13   | PROMO PLATED BRASS        |      6 |          527
 Brand#14   | ECONOMY PLATED TIN        |     37 |          527
 Brand#14   | ECONOMY POLISHED COPPER   |     25 |          527
 Brand#14   | MEDIUM BURNISHED NICKEL   |      6 |          527
 Brand#21   | PROMO PLATED COPPER       |      2 |          527
 Brand#22   | PROMO PLATED BRASS        |     37 |          527
 Brand#22   | SMALL ANODIZED COPPER     |      6 |          527
 Brand#32   | LARGE PLATED COPPER       |      2 |          527
 Brand#35   | MEDIUM ANODIZED STEEL     |     15 |          527
 Brand#41   | MEDIUM PLATED TIN         |      2 |          527
 Brand#42   | PROMO BRUSHED NICKEL      |     37 |          527
 Brand#51   | SMALL POLISHED BRASS      |     25 |          527
 Brand#51   | STANDARD POLISHED STEEL   |      6 |          527
 Brand#54   | LARGE PLATED STEEL        |     16 |          527
 Brand#21   | STANDARD PLATED STEEL     |      6 |          526
 Brand#31   | MEDIUM ANODIZED COPPER    |     15 |          526
 Brand#32   | ECONOMY BRUSHED NICKEL    |      3 |          526
 Brand#35   | ECONOMY BURNISHED TIN     |     25 |          526
 Brand#24   | MEDIUM POLISHED TIN       |      6 |          525
 Brand#11   | ECONOMY BRUSHED NICKEL    |      2 |          524
 Brand#11   | LARGE POLISHED BRASS      |     21 |          524
 Brand#11   | STANDARD BRUSHED TIN      |     25 |          524
 Brand#12   | LARGE BRUSHED STEEL       |     25 |          524
 Brand#13   | MEDIUM BURNISHED COPPER   |      3 |          524
 Brand#13   | STANDARD POLISHED TIN     |     25 |          524
 Brand#14   | PROMO PLATED BRASS        |     37 |          524
 Brand#15   | SMALL PLATED BRASS        |     21 |          524
 Brand#22   | LARGE ANODIZED TIN        |     37 |          524
 Brand#22   | LARGE POLISHED TIN        |      3 |          524
 Brand#23   | SMALL ANODIZED BRASS      |      3 |          524
 Brand#23   | SMALL BURNISHED STEEL     |     21 |          524
 Brand#31   | ECONOMY PLATED STEEL      |     21 |          524
 Brand#31   | PROMO POLISHED BRASS      |     37 |          524
 Brand#31   | SMALL POLISHED STEEL      |     37 |          524
 Brand#32   | MEDIUM PLATED STEEL       |      2 |          524
 Brand#32   | PROMO PLATED BRASS        |      2 |          524
 Brand#32   | SMALL PLATED STEEL        |      2 |          524
 Brand#32   | SMALL POLISHED BRASS      |     37 |          524
 Brand#33   | STANDARD ANODIZED NICKEL  |     15 |          524
 Brand#34   | PROMO POLISHED STEEL      |     15 |          524
 Brand#35   | SMALL ANODIZED NICKEL     |     37 |          524
 Brand#35   | STANDARD POLISHED BRASS   |      6 |          524
 Brand#41   | LARGE PLATED TIN          |      2 |          524
 Brand#42   | ECONOMY POLISHED TIN      |     16 |          524
 Brand#42   | MEDIUM BURNISHED STEEL    |      6 |          524
 Brand#43   | STANDARD PLATED STEEL     |     16 |          524
 Brand#44   | STANDARD BURNISHED TIN    |     15 |          524
 Brand#45   | LARGE PLATED TIN          |      2 |          524
 Brand#51   | PROMO BURNISHED TIN       |     37 |          524
 Brand#52   | ECONOMY BRUSHED NICKEL    |     21 |          524
 Brand#52   | LARGE POLISHED NICKEL     |      6 |          524
 Brand#53   | PROMO ANODIZED STEEL      |     16 |          524
 Brand#53   | STANDARD POLISHED STEEL   |      6 |          524
 Brand#55   | ECONOMY BURNISHED COPPER  |     15 |          524
 Brand#55   | MEDIUM ANODIZED COPPER    |      3 |          524
 Brand#55   | STANDARD BURNISHED STEEL  |      2 |          524
 Brand#12   | ECONOMY BURNISHED NICKEL  |      3 |          523
 Brand#12   | STANDARD BURNISHED TIN    |     25 |          523
 Brand#12   | STANDARD PLATED NICKEL    |     16 |          523
 Brand#13   | MEDIUM PLATED BRASS       |     25 |          523
 Brand#13   | MEDIUM POLISHED BRASS     |     21 |          523
 Brand#14   | STANDARD PLATED STEEL     |     21 |          523
 Brand#21   | MEDIUM PLATED TIN         |     25 |          523
 Brand#23   | STANDARD BURNISHED BRASS  |      3 |          523
 Brand#24   | MEDIUM PLATED BRASS       |      3 |          523
 Brand#24   | STANDARD ANODIZED STEEL   |      2 |          523
 Brand#31   | LARGE POLISHED COPPER     |     37 |          523
 Brand#32   | PROMO ANODIZED BRASS      |     16 |          523
 Brand#32   | PROMO BRUSHED NICKEL      |     16 |          523
 Brand#33   | ECONOMY BRUSHED COPPER    |      6 |          523
 Brand#41   | SMALL BURNISHED COPPER    |     21 |          523
 Brand#43   | SMALL POLISHED COPPER     |      3 |          523
 Brand#45   | STANDARD PLATED COPPER    |     21 |          523
 Brand#53   | ECONOMY PLATED STEEL      |     21 |          523
 Brand#53   | PROMO ANODIZED COPPER     |      2 |          523
 Brand#14   | PROMO POLISHED BRASS      |     16 |          522
 Brand#14   | PROMO POLISHED COPPER     |     21 |          522
 Brand#21   | LARGE ANODIZED COPPER     |     21 |          522
 Brand#34   | LARGE PLATED STEEL        |      2 |          522
 Brand#12   | MEDIUM BURNISHED TIN      |      2 |          520
 Brand#12   | PROMO ANODIZED TIN        |      3 |          520
 Brand#13   | ECONOMY PLATED BRASS      |      3 |          520
 Brand#13   | SMALL ANODIZED NICKEL     |     37 |          520
 Brand#13   | STANDARD ANODIZED NICKEL  |     37 |          520
 Brand#13   | STANDARD BRUSHED NICKEL   |      6 |          520
 Brand#15   | SMALL PLATED NICKEL       |      2 |          520
 Brand#15   | SMALL PLATED STEEL        |     25 |          520
 Brand#21   | MEDIUM ANODIZED BRASS     |     37 |          520
 Brand#21   | STANDARD BRUSHED COPPER   |     25 |          520
 Brand#22   | ECONOMY BRUSHED COPPER    |     37 |          520
 Brand#22   | LARGE BRUSHED NICKEL      |      6 |          520
 Brand#22   | PROMO BURNISHED STEEL     |      2 |          520
 Brand#22   | PROMO BURNISHED TIN       |      2 |          520
 Brand#22   | STANDARD ANODIZED TIN     |     16 |          520
 Brand#22   | STANDARD BURNISHED STEEL  |     16 |          520
 Brand#23   | LARGE PLATED STEEL        |      3 |          520
 Brand#23   | SMALL ANODIZED BRASS      |      2 |          520
 Brand#23   | SMALL BURNISHED BRASS     |     15 |          520
 Brand#24   | PROMO ANODIZED COPPER     |     21 |          520
 Brand#24   | SMALL ANODIZED COPPER     |      6 |          520
 Brand#31   | STANDARD BURNISHED STEEL  |     21 |          520
 Brand#32   | SMALL PLATED COPPER       |     25 |          520
 Brand#32   | SMALL PLATED STEEL        |      6 |          520
 Brand#32   | STANDARD BURNISHED BRASS  |     37 |          520
 Brand#33   | PROMO ANODIZED STEEL      |      2 |          520
 Brand#33   | PROMO BRUSHED STEEL       |     21 |          520
 Brand#33   | PROMO BURNISHED BRASS     |     37 |          520
 Brand#34   | ECONOMY BRUSHED NICKEL    |     37 |          520
 Brand#34   | MEDIUM PLATED BRASS       |     15 |          520
 Brand#34   | SMALL POLISHED NICKEL     |     21 |          520
 Brand#35   | ECONOMY BRUSHED TIN       |      2 |          520
 Brand#35   | PROMO BURNISHED BRASS     |     21 |          520
 Brand#35   | STANDARD BRUSHED TIN      |     15 |          520
 Brand#41   | ECONOMY ANODIZED COPPER   |      6 |          520
 Brand#41   | PROMO BURNISHED BRASS     |      6 |          520
 Brand#41   | SMALL BURNISHED BRASS     |     16 |          520
 Brand#42   | MEDIUM BURNISHED NICKEL   |      3 |          520
 Brand#42   | MEDIUM POLISHED COPPER    |     37 |          520
 Brand#42   | SMALL BRUSHED TIN         |     37 |          520
 Brand#43   | ECONOMY BRUSHED BRASS     |      2 |          520
 Brand#43   | ECONOMY BRUSHED STEEL     |      3 |          520
 Brand#43   | ECONOMY PLATED TIN        |     37 |          520
 Brand#43   | PROMO BRUSHED BRASS       |     15 |          520
 Brand#43   | SMALL ANODIZED TIN        |     16 |          520
 Brand#43   | SMALL POLISHED BRASS      |      6 |          520
 Brand#44   | MEDIUM ANODIZED TIN       |      6 |          520
 Brand#44   | MEDIUM BURNISHED TIN      |      2 |          520
 Brand#44   | SMALL PLATED TIN          |     25 |          520
 Brand#44   | SMALL POLISHED COPPER     |     37 |          520
 Brand#45   | ECONOMY POLISHED COPPER   |      3 |          520
 Brand#51   | LARGE BRUSHED STEEL       |      3 |          520
 Brand#51   | SMALL BRUSHED TIN         |     15 |          520
 Brand#51   | SMALL POLISHED BRASS      |      6 |          520
 Brand#51   | STANDARD ANODIZED COPPER  |      6 |          520
 Brand#52   | ECONOMY BRUSHED NICKEL    |      3 |          520
 Brand#52   | ECONOMY BURNISHED BRASS   |      3 |          520
 Brand#52   | STANDARD BRUSHED TIN      |     16 |          520
 Brand#53   | ECONOMY BRUSHED STEEL     |     25 |          520
 Brand#53   | MEDIUM BRUSHED TIN        |      6 |          520
 Brand#53   | MEDIUM PLATED BRASS       |      6 |          520
 Brand#53   | SMALL POLISHED STEEL      |     25 |          520
 Brand#53   | STANDARD BRUSHED COPPER   |      3 |          520
 Brand#54   | ECONOMY PLATED COPPER     |     21 |          520
 Brand#54   | PROMO BRUSHED NICKEL      |      6 |          520
 Brand#55   | SMALL PLATED NICKEL       |     21 |          520
 Brand#12   | MEDIUM PLATED BRASS       |      6 |          519
 Brand#15   | ECONOMY ANODIZED NICKEL   |     21 |          519
 Brand#15   | MEDIUM BRUSHED COPPER     |     16 |          519
 Brand#15   | MEDIUM PLATED TIN         |     21 |          519
 Brand#15   | SMALL POLISHED STEEL      |     37 |          519
 Brand#15   | STANDARD ANODIZED COPPER  |     25 |          519
 Brand#21   | LARGE BRUSHED COPPER      |     16 |          519
 Brand#22   | PROMO BRUSHED TIN         |      2 |          519
 Brand#23   | SMALL PLATED STEEL        |     16 |          519
 Brand#24   | PROMO BURNISHED NICKEL    |      3 |          519
 Brand#24   | SMALL BURNISHED BRASS     |      3 |          519
 Brand#24   | STANDARD POLISHED NICKEL  |      3 |          519
 Brand#43   | SMALL ANODIZED TIN        |     25 |          519
 Brand#45   | SMALL POLISHED TIN        |      6 |          519
 Brand#45   | STANDARD ANODIZED STEEL   |      2 |          519
 Brand#45   | STANDARD BRUSHED STEEL    |     37 |          519
 Brand#52   | LARGE POLISHED TIN        |     37 |          519
 Brand#54   | SMALL PLATED BRASS        |     37 |          519
 Brand#55   | SMALL BURNISHED STEEL     |     15 |          519
 Brand#12   | PROMO ANODIZED TIN        |      2 |          518
 Brand#22   | PROMO PLATED COPPER       |     21 |          518
 Brand#24   | STANDARD PLATED BRASS     |      3 |          518
 Brand#42   | LARGE POLISHED BRASS      |     25 |          518
 Brand#44   | MEDIUM BRUSHED TIN        |     25 |          518
 Brand#44   | SMALL BURNISHED BRASS     |      6 |          518
 Brand#54   | STANDARD POLISHED STEEL   |     16 |          518
 Brand#54   | LARGE BRUSHED STEEL       |     25 |          517
 Brand#11   | MEDIUM ANODIZED BRASS     |      6 |          516
 Brand#11   | STANDARD PLATED NICKEL    |      2 |          516
 Brand#13   | LARGE BRUSHED STEEL       |     37 |          516
 Brand#13   | MEDIUM BURNISHED STEEL    |     37 |          516
 Brand#13   | MEDIUM PLATED COPPER      |     15 |          516
 Brand#13   | MEDIUM PLATED STEEL       |      3 |          516
 Brand#13   | STANDARD BRUSHED TIN      |      6 |          516
 Brand#13   | STANDARD PLATED NICKEL    |     16 |          516
 Brand#14   | PROMO BURNISHED COPPER    |      2 |          516
 Brand#15   | ECONOMY POLISHED STEEL    |     37 |          516
 Brand#15   | LARGE BRUSHED STEEL       |     15 |          516
 Brand#15   | LARGE PLATED TIN          |     25 |          516
 Brand#15   | LARGE PLATED TIN          |     37 |          516
 Brand#15   | PROMO BRUSHED NICKEL      |     15 |          516
 Brand#21   | STANDARD BRUSHED TIN      |     21 |          516
 Brand#22   | MEDIUM PLATED COPPER      |     37 |          516
 Brand#22   | PROMO BURNISHED BRASS     |     16 |          516
 Brand#22   | STANDARD PLATED TIN       |      3 |          516
 Brand#23   | SMALL ANODIZED TIN        |      6 |          516
 Brand#23   | SMALL BURNISHED TIN       |      2 |          516
 Brand#23   | STANDARD BRUSHED COPPER   |      6 |          516
 Brand#23   | STANDARD PLATED STEEL     |     21 |          516
 Brand#24   | MEDIUM POLISHED TIN       |     15 |          516
 Brand#24   | SMALL PLATED COPPER       |     21 |          516
 Brand#31   | LARGE PLATED NICKEL       |     25 |          516
 Brand#31   | PROMO BRUSHED TIN         |     37 |          516
 Brand#32   | ECONOMY PLATED TIN        |     25 |          516
 Brand#32   | LARGE BRUSHED COPPER      |     25 |          516
 Brand#32   | SMALL PLATED STEEL        |     15 |          516
 Brand#33   | MEDIUM ANODIZED BRASS     |     16 |          516
 Brand#33   | MEDIUM POLISHED BRASS     |      3 |          516
 Brand#33   | SMALL PLATED TIN          |     25 |          516
 Brand#34   | SMALL POLISHED NICKEL     |     16 |          516
 Brand#34   | STANDARD ANODIZED TIN     |      3 |          516
 Brand#35   | LARGE ANODIZED BRASS      |     37 |          516
 Brand#35   | LARGE POLISHED NICKEL     |      3 |          516
 Brand#35   | MEDIUM ANODIZED COPPER    |     37 |          516
 Brand#35   | PROMO BRUSHED TIN         |     16 |          516
 Brand#35   | STANDARD POLISHED COPPER  |      3 |          516
 Brand#41   | ECONOMY BRUSHED TIN       |      3 |          516
 Brand#41   | MEDIUM BURNISHED STEEL    |     15 |          516
 Brand#41   | STANDARD PLATED NICKEL    |      3 |          516
 Brand#42   | ECONOMY ANODIZED BRASS    |      2 |          516
 Brand#42   | SMALL PLATED COPPER       |     21 |          516
 Brand#43   | PROMO BRUSHED COPPER      |     25 |          516
 Brand#43   | PROMO POLISHED BRASS      |     37 |          516
 Brand#43   | SMALL BURNISHED BRASS     |     37 |          516
 Brand#43   | SMALL PLATED NICKEL       |     16 |          516
 Brand#44   | STANDARD ANODIZED TIN     |      2 |          516
 Brand#44   | STANDARD BURNISHED TIN    |      6 |          516
