BEGIN;
BEGIN
select
	s_acctbal,
	s_name,
	n_name,
	p_partkey,
	p_mfgr,
	s_address,
	s_phone,
	s_comment
from
	part,
	supplier,
	partsupp,
	nation,
	region
where
	p_partkey = ps_partkey
	and s_suppkey = ps_suppkey
	and p_size = 11
	and p_type like '%BRASS'
	and s_nationkey = n_nationkey
	and n_regionkey = r_regionkey
	and r_name = 'MIDDLE EAST'
	and ps_supplycost = (
		select
			min(ps_supplycost)
		from
			partsupp,
			supplier,
			nation,
			region
		where
			p_partkey = ps_partkey
			and s_suppkey = ps_suppkey
			and s_nationkey = n_nationkey
			and n_regionkey = r_regionkey
			and r_name = 'MIDDLE EAST'
	)
order by
	s_acctbal desc,
	n_name,
	s_name,
	p_partkey
LIMIT 100;
 s_acctbal |          s_name           |          n_name           | p_partkey |          p_mfgr           |                s_address                 |     s_phone     |                                              s_comment                                              
   9987.37 | Supplier#000008390        | SAUDI ARABIA              |   7008389 | Manufacturer#1            | S5fj7UR7wc6                              | 30-478-369-1888 | as boost slyly during the final, ironic ideas. slyl
   9987.29 | Supplier#000587305        | SAUDI ARABIA              |  13587304 | Manufacturer#2            | H,nOh3tkyaRdkEVDhYW                      | 30-943-631-6386 |  express, silent deposits cajole furiously even, special platel
   9987.29 | Supplier#000587305        | SAUDI ARABIA              |  18337286 | Manufacturer#4            | H,nOh3tkyaRdkEVDhYW                      | 30-943-631-6386 |  express, silent deposits cajole furiously even, special platel
   9986.87 | Supplier#000695250        | IRAQ                      |   8445241 | Manufacturer#3            | ,FWbr Shzq72lEBg8siKu,UojM39AM,nUIg6     | 21-316-590-9719 | cial accounts. blithely even platelets boost blithel
   9986.76 | Supplier#000758645        | EGYPT                     |   6008626 | Manufacturer#5            | yZIyAts,n0RY4mstz9NE6CXFLeUYiu6          | 14-313-669-1492 | n accounts. furiously even pinto beans over the even deposits ought to detect fur
   9986.49 | Supplier#000872960        | JORDAN                    |   6872959 | Manufacturer#1            | Vd5wEU84VC1                              | 23-666-349-3931 |  carefully theodolites. slyly bold requests believe above the furiously pending dependencie
   9986.48 | Supplier#000448295        | JORDAN                    |   9948276 | Manufacturer#3            | LBUN2H9IQ4s89 O n6qoqqiZITXjl0dgjFsrY2   | 23-680-204-7490 | lieve slyly even, ironic instructions. slyly pending deposits grow against the special ideas. furi
   9986.46 | Supplier#000782390        | IRAQ                      |   5282379 | Manufacturer#1            | J4H5TwT8Utyl                             | 21-795-688-1330 |  regular theodolites. slyly pending pains shall have to sleep furiously. ironic ideas sleep caref
   9986.46 | Supplier#000782390        | IRAQ                      |   8782389 | Manufacturer#1            | J4H5TwT8Utyl                             | 21-795-688-1330 |  regular theodolites. slyly pending pains shall have to sleep furiously. ironic ideas sleep caref
   9986.27 | Supplier#000531032        | JORDAN                    |  10531031 | Manufacturer#2            | DsWeITAptG,FDGQfMK5mS0C3,iBgVcaoOsnVmbTc | 23-483-626-3786 | cross the blithely ironic reques
   9985.94 | Supplier#000715253        | JORDAN                    |   6715252 | Manufacturer#5            |  u2z78cBv2HaTAS nZ0X                     | 23-751-751-5317 |  packages. even, pending requests along the quickly pending instruction
   9985.75 | Supplier#000281929        | SAUDI ARABIA              |   8531904 | Manufacturer#3            | flvT6FtYGsaTQpsMYFj6wo0TncE              | 30-806-770-8475 | ll affix furiously blithely slow packages. blithely sp
   9985.22 | Supplier#000401080        | JORDAN                    |  12151067 | Manufacturer#3            | HUSL7sucDOHMc 0Gnanyqwd LTDRm            | 23-455-734-6240 | hogs sleep blithely final, regular packages. regular requests are b
   9985.03 | Supplier#000348362        | JORDAN                    |  13598322 | Manufacturer#3            | 28ezV3VuiSFkrNm3dcAkLQP                  | 23-521-607-3177 | blithely boldly even packages. carefully thin requests haggle. foxes cajole
   9985.02 | Supplier#000972904        | SAUDI ARABIA              |    722903 | Manufacturer#2            | mzPrcDXG5uwzVnC,Q,hUkySkAbTg4bPwbHc8bi3  | 30-553-931-3285 | ckages snooze blithely. slyly regular excuses unwind blithely. furiously regular
   9984.84 | Supplier#000667529        | JORDAN                    |   6667528 | Manufacturer#2            | IuklN5s8QXzu5W N1oroiwV2YWgO             | 23-916-473-1636 | structions cajole furiously about the quickly regular ide
   9984.58 | Supplier#000336308        | IRAQ                      |   3086304 | Manufacturer#3            | IqB9tXnI74rfA                            | 21-625-425-5142 | nic, regular packages. ideas sleep carefully. ev
    9984.5 | Supplier#000172719        | IRAQ                      |  10672698 | Manufacturer#2            | ENvgq vFcywB                             | 21-850-245-5165 | ove the slyly regular asymptotes haggle above the blithely iron
   9984.14 | Supplier#000612215        | IRAN                      |  14612214 | Manufacturer#5            | Q iiGwH2cgrANna8                         | 20-659-726-5688 | yly express accounts. enticing
   9984.14 | Supplier#000568200        | JORDAN                    |  10318189 | Manufacturer#1            | EzzoTnk xTH                              | 23-307-314-1195 | e slyly final platelets. furiously special asymptotes cajole regular, ir
   9983.88 | Supplier#000719813        | JORDAN                    |  12469800 | Manufacturer#4            | T1Mv8Yzv4eK1pX                           | 23-250-261-6902 | theodolites haggle furiously. blithely bold requests cajole blithely; slyly enticing instr
   9983.63 | Supplier#000995424        | SAUDI ARABIA              |  19495385 | Manufacturer#1            | Q6lC0h6NnoM                              | 30-449-366-1328 | lar asymptotes. pending accounts across the carefully even warthogs haggle quickly regula
    9983.3 | Supplier#000858734        | IRAQ                      |  13358707 | Manufacturer#1            | pUIFpB5UVwqZFA9WFBT3lIdO56GR             | 21-602-972-2830 | eodolites mold closely-- carefully ironic pa
   9983.13 | Supplier#000279381        | IRAQ                      |   7029373 | Manufacturer#3            | 9bzDpNp1ICl mbwe2rj5                     | 21-447-251-6501 | ke furiously furiously expr
   9983.12 | Supplier#000012035        | IRAN                      |  14762020 | Manufacturer#4            | 0GhmqM,MVfWRsvlsA                        | 20-510-461-9152 | y regular packages. carefully express accounts nag. requests cajole blithely express 
   9982.84 | Supplier#000436856        | IRAN                      |   8936839 | Manufacturer#5            | UwywrTdF7ZZAvvdbl                        | 20-802-733-2464 | to the furiously even dependencies. slyly even courts after the fluffily express the
   9982.56 | Supplier#000953293        | IRAN                      |   2453288 | Manufacturer#1            | UhF7ZA8ZKdt5YAL4zyc,OIA4RqkrcKolbqD      | 20-922-741-9388 | le carefully accounts. regular d
   9982.39 | Supplier#000491644        | EGYPT                     |   5741628 | Manufacturer#1            | 7DlgyX5lvLLK9sOc9o3BNQhU01s0X1,7UmQhotOe | 14-491-141-2952 | s-- quickly final requests cajole after the slyly special foxes; final packages 
   9982.37 | Supplier#000370594        | JORDAN                    |  10620563 | Manufacturer#1            | lFrgGX26gDREHzq6                         | 23-195-193-3666 | ronic packages. furiously final platelets solve carefully fluffily regular deposits. pending, fin
   9981.81 | Supplier#000371373        | EGYPT                     |  18871336 | Manufacturer#4            | eShCyXYT3Ul9hAHZ1DUJqqq,uQq9MuPc         | 14-773-153-8734 | furiously among the final, express accounts. blithely final accounts
   9981.75 | Supplier#000689958        | IRAQ                      |   2689957 | Manufacturer#2            | l7tADuDH04VvO8jksZbIj                    | 21-651-328-2811 | y. carefully final requests across the pending, ironic instructions bo
   9981.57 | Supplier#000386181        | JORDAN                    |  15886150 | Manufacturer#1            | 4WDutDgIcpuAA1oinhQ8v3QytdW qAp          | 23-844-709-4042 | tealthy instructions cajole after the slyly special foxes. slyly ironic acc
   9981.24 | Supplier#000157696        | SAUDI ARABIA              |   2407689 | Manufacturer#4            | b0qADGoyfSXJ                             | 30-978-562-7044 | inal instructions shall have to hinder slyly. slyly special packages br
   9980.99 | Supplier#000804892        | IRAQ                      |  18304855 | Manufacturer#1            | Z2W ltd5ejwrcVmds8mcYK 28o9G0sv          | 21-655-540-9772 | gainst the furiously silent packages. fur
   9980.96 | Supplier#000977703        | JORDAN                    |  10227672 | Manufacturer#3            | ldv2VhRyhzsKnmkd5CPZxm73FN3C             | 23-265-518-4079 | s wake blithely ironic excuses. slyly unusual packa
   9980.82 | Supplier#000167154        | IRAQ                      |   2667149 | Manufacturer#2            | ctcZ4VY0UDXq0IkKEw9                      | 21-822-631-6800 | y special excuses at the final dependencies run ironic, bold depths. even accounts slee
   9980.79 | Supplier#000914164        | IRAQ                      |    914163 | Manufacturer#4            | ZdY1Wi7tOZx5zyVWhYG65 EE1QpYxwKH84       | 21-604-263-8267 | e carefully furious requests boost across the blithely ironic deposi
   9980.79 | Supplier#000914164        | IRAQ                      |  19164106 | Manufacturer#1            | ZdY1Wi7tOZx5zyVWhYG65 EE1QpYxwKH84       | 21-604-263-8267 | e carefully furious requests boost across the blithely ironic deposi
   9980.62 | Supplier#000233417        | EGYPT                     |   7483395 | Manufacturer#4            | KH0d1PExN,YiEzImGKMGDMsvkPyDY            | 14-731-977-3734 | ly ironic accounts integrate alo
    9980.2 | Supplier#000394326        | IRAN                      |   1894323 | Manufacturer#4            | 43bSB oeRy9qjWdt7NAgqK1cNxT7tP8781cfr5U  | 20-677-204-6866 | the instructions. quickly silent theodolites
    9980.2 | Supplier#000394326        | IRAN                      |  13394325 | Manufacturer#4            | 43bSB oeRy9qjWdt7NAgqK1cNxT7tP8781cfr5U  | 20-677-204-6866 | the instructions. quickly silent theodolites
   9979.99 | Supplier#000702344        | JORDAN                    |   8702343 | Manufacturer#1            | Cc5LD5BM FOW3sv,79d2kKbn96Y              | 23-538-710-2241 | s affix fluffily ironic, unusual instructions. ironic deposits nag c
   9979.74 | Supplier#000247595        | IRAQ                      |  17747560 | Manufacturer#5            | dVU7YJyxTBxFzL5l5                        | 21-953-719-4977 | ular excuses integrate slyly requests. accounts maintain carefully about the idle, specia
(100 rows)

COMMIT;
COMMIT
